"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60025909,60027018,"Pavir.2KG474200","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60031333,60031767,"Pavir.2KG474300","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60032063,60033116,"Pavir.2KG474400","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60065241,60068791,"Pavir.2KG475100","GO:0048544,GO:0006468,GO:0005524,GO:0004672","AT2G19130","","S-locus lectin protein kinase family protein","LOC_Os07g36780","S-domain receptor-like protein kinase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60069928,60071535,"Pavir.2KG475200","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60073452,60076080,"Pavir.2KG475205","","","","","LOC_Os08g04590","csAtPR5, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60078809,60079877,"Pavir.2KG475300","","","","","LOC_Os07g36810","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60085479,60086505,"Pavir.2KG475400","","","","","LOC_Os07g36810","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60089564,60092840,"Pavir.2KG475500","","AT1G11380","","PLAC8 family protein","LOC_Os07g36820","uncharacterized Cys-rich domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60095242,60098030,"Pavir.2KG475600","","","","","LOC_Os07g36830","OsFBX250 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60104003,60108345,"Pavir.2KG475700","","","","","LOC_Os07g36840","OsFBX251 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60110349,60117350,"Pavir.2KG475800","","","","","LOC_Os07g36870","OsFBX252 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60147982,60154209,"Pavir.2KG476200","","","","","LOC_Os07g36930","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60154977,60160279,"Pavir.2KG476205","GO:0005515,GO:0003723","AT3G60240","CUM2,EIF4G","eukaryotic translation initiation factor 4G","LOC_Os07g36940","eukaryotic translation initiation factor 4G, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60159829,60162742,"Pavir.2KG476210","GO:0005515,GO:0003723","AT3G60240","CUM2,EIF4G","eukaryotic translation initiation factor 4G","LOC_Os07g36940","eukaryotic translation initiation factor 4G, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60178448,60182794,"Pavir.2KG476600","","AT5G49610","","F-box family protein","LOC_Os07g36840","OsFBX251 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60181414,60183278,"Pavir.2KG476605","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60184134,60185002,"Pavir.2KG476610","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59730965,59734574,"Pavir.2KG477400","","AT3G46870","","Pentatricopeptide repeat (PPR) superfamily protein","LOC_Os07g36450","PPR repeat domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59736527,59740993,"Pavir.2KG477500","","","","","LOC_Os02g26510","retrotransposon protein, putative, unclassified, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59741741,59742261,"Pavir.2KG477600","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59752395,59752951,"Pavir.2KG477800","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59753570,59755822,"Pavir.2KG477900","GO:0046983","AT2G16910","AMS","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os07g36460","helix-loop-helix DNA-binding domain containing protein, expressed","Udt1 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59755993,59761837,"Pavir.2KG477905","GO:0016820,GO:0015991,GO:0000221,GO:0046961","AT3G42050","","vacuolar ATP synthase subunit H family protein","LOC_Os07g36470","vacuolar ATP synthase subunit H, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59763723,59765744,"Pavir.2KG478200","","","","","LOC_Os07g36920","OsFBX255 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59779214,59779825,"Pavir.2KG478205","","","","","LOC_Os07g36920","OsFBX255 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59780873,59784113,"Pavir.2KG478500","","","","","LOC_Os07g36870","OsFBX252 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59785192,59785972,"Pavir.2KG478505","","","","","LOC_Os04g40590","wax synthase isoform 1, putative, expressed","OsWS1 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59786554,59787470,"Pavir.2KG478700","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59789279,59790625,"Pavir.2KG478800","","","","","LOC_Os07g36870","OsFBX252 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59793099,59794292,"Pavir.2KG478900","","","","","LOC_Os07g36870","OsFBX252 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59800069,59801915,"Pavir.2KG479000","","","","","LOC_Os07g36520","OsFBX248 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59802559,59803029,"Pavir.2KG479005","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59805022,59805543,"Pavir.2KG479010","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59808080,59808554,"Pavir.2KG479015","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59810107,59812947,"Pavir.2KG479200","","AT1G16930","","F-box/RNI-like/FBD-like domains-containing protein","LOC_Os07g36520","OsFBX248 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59813844,59815924,"Pavir.2KG479300","","","","","LOC_Os07g36520","OsFBX248 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59848503,59850036,"Pavir.2KG479400","","","","","LOC_Os07g36520","OsFBX248 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59854579,59855880,"Pavir.2KG479500","","AT2G29930","","F-box/RNI-like superfamily protein","LOC_Os07g36520","OsFBX248 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59907957,59912317,"Pavir.2KG480100","GO:0048544,GO:0006468,GO:0004672","AT4G21390","B120","S-locus lectin protein kinase family protein","LOC_Os07g36570","KI domain interacting kinase 1, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",59956748,59958207,"Pavir.2KG480800","GO:0005515","AT5G62560","","RING/U-box superfamily protein with ARM repeat domain","LOC_Os06g13080","spotted leaf 11, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60118014,60119373,"Pavir.2KG483000","","","","","LOC_Os07g36840","OsFBX251 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60139685,60144314,"Pavir.2KG483005","","","","","LOC_Os07g36870","OsFBX252 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60174173,60175748,"Pavir.2KG483500","","","","","LOC_Os07g36840","OsFBX251 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60200614,60202793,"Pavir.2KG484000","GO:0005634,GO:0051726","AT4G03270","CYCD6;1","Cyclin D6;1","LOC_Os07g37010","cyclin, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60207931,60210378,"Pavir.2KG484100","","AT3G47680","","DNA binding","LOC_Os01g34410","transposon protein, putative, Pong sub-class, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60220455,60221665,"Pavir.2KG484400","GO:0006355","AT4G15090","FAR1","FRS (FAR1 Related Sequences) transcription factor family","LOC_Os02g33750","transposon protein, putative, unclassified, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60221844,60222563,"Pavir.2KG484500","GO:0006355","AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os10g42160","transposon protein, putative, unclassified, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60222714,60222988,"Pavir.2KG484505","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60224958,60227550,"Pavir.2KG484600","GO:0005515","AT4G05150","","Octicosapeptide/Phox/Bem1p family protein","LOC_Os07g37040","PB1 domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60237045,60237517,"Pavir.2KG484700","","","","","LOC_Os08g20230","hypothetical protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60243277,60245655,"Pavir.2KG484800","GO:0046983","AT2G42280","","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os08g39630","helix-loop-helix DNA-binding domain containing protein, expressed","OsFBH1 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60245851,60246108,"Pavir.2KG484805","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60259089,60261230,"Pavir.2KG485000","GO:0045454,GO:0015035,GO:0009055","AT2G38270","ATGRX2,CXIP2","CAX-interacting protein 2","LOC_Os12g07650","OsGrx_S16 - glutaredoxin subgroup II, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60261525,60265279,"Pavir.2KG485100","GO:0016021,GO:0006810,GO:0005337","AT4G05120","ATENT3,ENT3,FUR1","Major facilitator superfamily protein","LOC_Os07g37100","nucleoside transporter, putative, expressed","OsENT2 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60282819,60283930,"Pavir.2KG485105","GO:0016021,GO:0006810,GO:0005337","AT4G05120","ATENT3,ENT3,FUR1","Major facilitator superfamily protein","LOC_Os07g37110","nucleoside transporter, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60290475,60293751,"Pavir.2KG485400","GO:0016021,GO:0006810,GO:0005337","AT4G05120","ATENT3,ENT3,FUR1","Major facilitator superfamily protein","LOC_Os07g37110","nucleoside transporter, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60294434,60301351,"Pavir.2KG485500","","AT1G09060","","Zinc finger, RING-type;Transcription factor jumonji/aspartyl beta-hydroxylase","LOC_Os07g37140","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60301877,60303516,"Pavir.2KG485600","GO:0016758,GO:0008152","AT3G16520","UGT88A1","UDP-glucosyl transferase 88A1","LOC_Os05g45180","anthocyanidin 5,3-O-glucosyltransferase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60303425,60303832,"Pavir.2KG485605","","AT3G48280","CYP71A25","cytochrome P450, family 71, subfamily A, polypeptide 25","LOC_Os01g27890","cytochrome P450, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60303998,60304980,"Pavir.2KG485610","GO:0016758,GO:0008152","AT1G01420","UGT72B3","UDP-glucosyl transferase 72B3","LOC_Os01g64910","anthocyanidin 5,3-O-glucosyltransferase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60319348,60320826,"Pavir.2KG486000","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60322853,60325339,"Pavir.2KG486100","","AT4G28100","","","LOC_Os07g37156","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60332046,60337636,"Pavir.2KG486200","","AT1G11390","","Protein kinase superfamily protein","LOC_Os07g37180","ABC1 family domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60344236,60344910,"Pavir.2KG486205","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60355403,60359765,"Pavir.2KG486400","","","","","LOC_Os10g12130","retrotransposon protein, putative, Ty3-gypsy subclass, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60365504,60367384,"Pavir.2KG486500","","AT4G21440","ATM4,ATMYB102,MYB102","MYB-like 102","LOC_Os07g37210","MYB family transcription factor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60376987,60381497,"Pavir.2KG486700","GO:0046854","AT4G05090","","Inositol monophosphatase family protein","LOC_Os07g37220","inositol-1-monophosphatase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60389131,60390710,"Pavir.2KG486800","GO:0016020,GO:0009765","AT3G08940","LHCB4.2","light harvesting complex photosystem II","LOC_Os07g37240","chlorophyll A-B binding protein, putative, expressed","OsLhcb4 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60391022,60395078,"Pavir.2KG486900","GO:0015979,GO:0010207","AT2G20890","PSB29,THF1","photosystem II reaction center PSB29 protein","LOC_Os07g37250","THYLAKOID FORMATION1, chloroplast precursor, putative, expressed","NYC4 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60398101,60406880,"Pavir.2KG487000","GO:0005789","AT4G21450","","PapD-like superfamily protein","LOC_Os07g37270","MSP domain containing protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60409944,60410530,"Pavir.2KG487100","","","","","LOC_Os07g37280","hypothetical protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60412946,60413610,"Pavir.2KG487200","","","","","LOC_Os07g37290","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60417234,60418689,"Pavir.2KG487300","","AT4G27350","","Protein of unknown function (DUF1223)","LOC_Os07g37310","uncharacterized secreted protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60420593,60422398,"Pavir.2KG487305","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60426202,60428769,"Pavir.2KG487600","GO:0055085,GO:0016021","AT1G11260","ATSTP1,STP1","sugar transporter 1","LOC_Os07g37320","transporter family protein, putative, expressed","OsMST6 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60438622,60440863,"Pavir.2KG487700","","AT1G61350","","ARM repeat superfamily protein","LOC_Os07g37350","armadillo/beta-catenin repeat family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60448942,60450816,"Pavir.2KG487900","GO:0007017,GO:0005875","AT4G27360","","Dynein light chain type 1 family protein","LOC_Os01g55510","dynein light chain type 1 domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60451260,60452430,"Pavir.2KG488000","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60462922,60464727,"Pavir.2KG488100","","AT4G21510","","F-box family protein","LOC_Os07g37400","OsFBX257 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60476403,60478468,"Pavir.2KG488200","GO:0055085,GO:0022857,GO:0016021","AT1G79360","2-Oct,ATOCT2,OCT2","organic cation/carnitine transporter 2","LOC_Os07g37510","organic cation transporter-related, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60482181,60483206,"Pavir.2KG488205","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60483457,60484388,"Pavir.2KG488400","GO:0016020,GO:0009765","AT5G54270","LHCB3,LHCB3*1","light-harvesting chlorophyll B-binding protein 3","LOC_Os07g37550","chlorophyll A-B binding protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60484859,60498872,"Pavir.2KG488500","GO:0016459,GO:0005524,GO:0003774,GO:0005515","AT5G54280","ATM2,ATM4,ATMYOS1","myosin 2","LOC_Os07g37560","myosin-Vb, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60505715,60509536,"Pavir.2KG488505","","AT4G25440","ZFWD1","zinc finger WD40 repeat protein 1","LOC_Os02g45480","nucleic acid binding protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60510938,60513024,"Pavir.2KG488900","","AT4G27380","","","LOC_Os07g37570","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60523196,60529992,"Pavir.2KG488905","GO:0006359","AT4G01590","","","LOC_Os07g42080","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60532985,60538507,"Pavir.2KG489200","","","","","LOC_Os11g34790","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60535237,60537799,"Pavir.2KG489205","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60541662,60545736,"Pavir.2KG489300","GO:0016301","AT4G21540","SPHK1","sphingosine kinase 1","LOC_Os07g37580","diacylglycerol kinase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60554244,60563709,"Pavir.2KG489400","GO:0008270,GO:0003677","AT2G30470","HSI2,VAL1","high-level expression of sugar-inducible gene 2","LOC_Os07g37610","B3 DNA binding domain containing protein, putative, expressed","GD1 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60563950,60566726,"Pavir.2KG489500","","AT1G61260","","Protein of unknown function (DUF761)","LOC_Os07g37620","fiber expressed protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60575530,60579747,"Pavir.2KG489600","GO:0008270,GO:0006355","AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os07g37630","transposon protein, putative, unclassified, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60579880,60584988,"Pavir.2KG489700","GO:0005096","AT5G54310","AGD5,NEV","ARF-GAP domain 5","LOC_Os07g37650","GTPase-activating protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60591752,60592147,"Pavir.2KG489800","","AT1G52855","","","LOC_Os07g37700","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60600656,60601886,"Pavir.2KG489805","GO:0006265,GO:0005524,GO:0003918,GO:0003677","AT3G10690","GYRA","DNA GYRASE A","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60601804,60603485,"Pavir.2KG489810","","AT4G33140","","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","LOC_Os06g09320","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60603995,60605318,"Pavir.2KG490100","","AT5G63690","","Nucleic acid-binding, OB-fold-like protein","LOC_Os07g37720","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60605751,60608875,"Pavir.2KG490200","GO:0055114,GO:0016491","AT1G07180","ATNDI1,NDA1","alternative  NAD(P)H dehydrogenase 1","LOC_Os07g37730","NADH-ubiquinone oxidoreductase, mitochondrial precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60609773,60623337,"Pavir.2KG490300","GO:0016021,GO:0015031","AT1G61250","SC3","secretory carrier 3","LOC_Os07g37740","secretory carrier-associated membrane protein, putative, expressed","OsSCAMP1 "
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60624163,60635337,"Pavir.2KG490600","GO:0032012,GO:0005086","AT3G43300","ATMIN7,BEN1","HOPM interactor 7","LOC_Os07g37750","ATMIN7, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60636202,60647136,"Pavir.2KG490700","","AT1G11170","","Protein of unknown function (DUF707)","LOC_Os07g37760","lysine ketoglutarate reductase trans-splicing related 1, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60648025,60652531,"Pavir.2KG490800","GO:0005515","AT1G61215","BRD4","bromodomain 4","LOC_Os07g37800","bromodomain domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60653038,60658510,"Pavir.2KG490900","GO:0005515,GO:0006468,GO:0005524,GO:0004672","AT4G03390","SRF3","STRUBBELIG-receptor family 3","LOC_Os07g37810","STRUBBELIG-RECEPTOR FAMILY 1 precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60661723,60666079,"Pavir.2KG491000","","AT1G11120","","","LOC_Os07g37820","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60669912,60674827,"Pavir.2KG491100","GO:0006457,GO:0003755,GO:0000413","AT3G15520","","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","LOC_Os07g37830","peptidyl-prolyl cis-trans isomerase CYP37, chloroplast precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60674720,60675966,"Pavir.2KG491200","","AT1G11090","","alpha/beta-Hydrolases superfamily protein","LOC_Os07g37840","lipase, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60677463,60678259,"Pavir.2KG491300","","AT2G20870","","cell wall protein precursor, putative","LOC_Os07g37850","expressed protein",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60708572,60710726,"Pavir.2KG491305","GO:0006511","AT2G21270","UFD1","ubiquitin fusion degradation 1","LOC_Os01g05120","ubiquitin fusion degradation protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60710573,60711046,"Pavir.2KG491310","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",60722244,60726657,"Pavir.2KG491315","GO:0005515","AT1G47300","","F-box family protein","LOC_Os07g35050","OsFBX237 - F-box domain containing protein, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61634479,61639311,"Pavir.2KG491800","","AT3G03890","","FMN binding","LOC_Os07g38620","pyridoxamine 5\'-phosphate oxidase family protein, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61639639,61640339,"Pavir.2KG491805","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61641839,61642548,"Pavir.2KG492200","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61647074,61648983,"Pavir.2KG492205","GO:0006355","","","","LOC_Os07g42400","transposon protein, putative, unclassified, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61663581,61667558,"Pavir.2KG492210","GO:0008270,GO:0006355","AT4G38180","FRS5","FAR1-related sequence 5","LOC_Os06g07010","transposon protein, putative, unclassified, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61667698,61668751,"Pavir.2KG492215","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61707194,61707370,"Pavir.2KG492220","","","","","","",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61708487,61710998,"Pavir.2KG492225","GO:0006468,GO:0005524,GO:0004672","AT1G68400","","leucine-rich repeat transmembrane protein kinase family protein","LOC_Os07g38640","inactive receptor kinase At2g26730 precursor, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61711663,61711986,"Pavir.2KG492500","","AT5G55160","ATSUMO2,SUM2,SUMO 2,SUMO2","small ubiquitin-like modifier 2","LOC_Os07g38650","ubiquitin-like protein SMT3, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61712685,61713519,"Pavir.2KG492600","","AT5G55160","ATSUMO2,SUM2,SUMO 2,SUMO2","small ubiquitin-like modifier 2","LOC_Os07g38650","ubiquitin-like protein SMT3, putative, expressed",NA
"Chr02K","2K@74.02",56436103,63664705,"PRM","Chr02K","phytozomev13","gene",61717105,61718844,"Pavir.2KG492700","GO:0006508,GO:0004252","AT4G34980","SLP2","subtilisin-like serine protease 2","LOC_Os07g39020","OsSub53 - Putative Subtilisin homologue, expressed",NA
