"chr","QTL","pos_lo","pos_hi","TRAIT","seqid","source","type","start","end","locusName","GO","Best.hit.arabi.name","arabi.symbol","arabi.defline","Best.hit.rice.name","rice.defline","OsGene"
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17246846,17247858,"Pavir.3KG286400","GO:0004857","AT2G47340","","Plant invertase/pectin methylesterase inhibitor superfamily protein","LOC_Os01g50810","invertase/pectin methylesterase inhibitor family protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17242265,17243331,"Pavir.3KG286600","GO:0004857","AT2G47340","","Plant invertase/pectin methylesterase inhibitor superfamily protein","LOC_Os01g50810","invertase/pectin methylesterase inhibitor family protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17182194,17183310,"Pavir.3KG286700","","","","","LOC_Os01g21160","2-oxo acid dehydrogenases acyltransferase domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17193072,17193657,"Pavir.3KG286727","","AT2G34320","","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","LOC_Os12g05160","transposon protein, putative, Mutator sub-class, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17233438,17236017,"Pavir.3KG286754","GO:0005515","AT5G49610","","F-box family protein","LOC_Os02g35560","OsFBX53 - F-box domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",17153683,17155032,"Pavir.3KG287300","GO:0046983","AT1G30670","","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","LOC_Os12g31430","helix-loop-helix DNA-binding domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16543396,16544588,"Pavir.3KG288000","","","","","LOC_Os05g39490","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16544763,16548461,"Pavir.3KG288027","","","","","LOC_Os01g37320","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16525739,16527801,"Pavir.3KG288200","GO:0008033","AT1G68460","ATIPT1,IPT1","isopentenyltransferase 1","LOC_Os05g47840","IPP transferase, putative, expressed","OsIPT7 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16497097,16502488,"Pavir.3KG288400","GO:0003723","AT3G18390","EMB1865","CRS1 / YhbY (CRM) domain-containing protein","LOC_Os05g47850","chloroplastic group IIA intron splicing facilitator CRS1, chloroplast precursor, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16503746,16504560,"Pavir.3KG288427","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16494742,16495842,"Pavir.3KG288500","","","","","LOC_Os05g47860","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16475158,16479770,"Pavir.3KG288700","","AT4G34550","","","LOC_Os01g49310","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16483501,16484712,"Pavir.3KG288727","","","","","LOC_Os02g29090","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16475026,16476031,"Pavir.3KG288800","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16469563,16472897,"Pavir.3KG288900","GO:0016020,GO:0008378,GO:0006486","AT5G57500","","Galactosyltransferase family protein","LOC_Os05g47880","hypro1, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16464961,16467458,"Pavir.3KG289000","GO:0005515","AT1G18080","ATARCA,RACK1A,RACK1A_AT","Transducin/WD40 repeat-like superfamily protein","LOC_Os01g49290","WD repeat-containing protein, putative, expressed","OsRACK1A "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16461270,16463883,"Pavir.3KG289100","GO:0008270","AT2G01275","","RING/FYVE/PHD zinc finger superfamily protein","LOC_Os05g47900","protein binding protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16456088,16461192,"Pavir.3KG289200","GO:0045454,GO:0055114,GO:0016972","AT1G15020","ATQSOX1,QSO2,QSOX1","quiescin-sulfhydryl oxidase 1","LOC_Os05g47930","OsQSOXL1 quiescin-sulfhydryl oxidase-like OsQSOXL1, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16448899,16450503,"Pavir.3KG289300","","AT3G19430","","late embryogenesis abundant protein-related / LEA protein-related","LOC_Os05g47940","RCLEA8 - Root cap and Late embryogenesis related family protein precursor, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16447258,16449221,"Pavir.3KG289400","GO:0016758,GO:0008152","AT4G15480","UGT84A1","UDP-Glycosyltransferase superfamily protein","LOC_Os05g47950","UDP-glucoronosyl and UDP-glucosyl transferase domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16420547,16421712,"Pavir.3KG289500","","AT3G03280","","","LOC_Os05g47960","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16410060,16413471,"Pavir.3KG289600","GO:0016887,GO:0006754,GO:0005524,GO:0000275,GO:0046034,GO:0015992,GO:0033178,GO:0016820,GO:0015991","AT5G08680","","ATP synthase alpha/beta family protein","LOC_Os05g47980","ATP synthase, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16392345,16393920,"Pavir.3KG289700","","AT5G57620","AtMYB36,MYB36","myb domain protein 36","LOC_Os05g48010","MYB family transcription factor, putative, expressed","OsMYB55 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16394132,16395661,"Pavir.3KG289727","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16385240,16386534,"Pavir.3KG289900","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16371399,16375217,"Pavir.3KG290000","GO:0005515","AT3G09740","ATSYP71,SYP71","syntaxin of plants 71","LOC_Os05g48020","SNARE domain containing protein, putative, expressed","OsSYP71 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16372747,16373301,"Pavir.3KG290027","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16368475,16370674,"Pavir.3KG290100","GO:0006333,GO:0005634","AT5G38110","ASF1B,SGA01,SGA1","anti- silencing function 1b","LOC_Os05g48030","anti-silencing protein, ASF1-like domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16365675,16367412,"Pavir.3KG290200","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16354610,16358253,"Pavir.3KG290300","GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855","AT1G71140","","MATE efflux family protein","LOC_Os05g48040","MATE efflux family protein, putative, expressed","OsMATE2 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16352521,16354130,"Pavir.3KG290400","GO:0006412,GO:0003735","AT1G70190","","Ribosomal protein L7/L12, oligomerisation;Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like","LOC_Os05g48050","ribosomal protein L7/L12 C-terminal domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16349079,16351268,"Pavir.3KG290500","GO:0072546,GO:0016021,GO:0005783","AT5G49540","","Rab5-interacting family protein","LOC_Os01g49026","transmembrane protein 93, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16344840,16345250,"Pavir.3KG290700","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16339232,16344774,"Pavir.3KG290800","GO:0006659","AT1G15110","","phosphatidyl serine synthase family protein","LOC_Os05g48060","phosphatidylserine synthase, putative, expressed","SUI2 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16335414,16337785,"Pavir.3KG290900","GO:0051726","AT1G71150","","","LOC_Os05g48070","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16300847,16303908,"Pavir.3KG291300","GO:0008601,GO:0007165,GO:0000159","AT5G25510","","Protein phosphatase 2A regulatory B subunit family protein","LOC_Os05g48150","transposon protein, putative, unclassified, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16331179,16333651,"Pavir.3KG291327","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16268408,16270224,"Pavir.3KG291400","GO:0051536,GO:0009055","AT4G32590","","2Fe-2S ferredoxin-like superfamily protein","LOC_Os05g48160","2Fe-2S iron-sulfur cluster binding domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16241125,16254168,"Pavir.3KG291500","GO:0055114,GO:0016491,GO:0008152,GO:0015930,GO:0006807,GO:0016638,GO:0006537","AT5G53460","GLT1","NADH-dependent glutamate synthase 1","LOC_Os05g48200","glutamate synthase, chloroplast precursor, putative, expressed","OsNADH-GOGAT2 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16239179,16239775,"Pavir.3KG291600","","","","","LOC_Os05g48210","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16236128,16236864,"Pavir.3KG291700","GO:0006412,GO:0005840,GO:0005622,GO:0003735","AT1G74270","","Ribosomal protein L35Ae family protein","LOC_Os05g48310","60S ribosomal protein L35a-3, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16234489,16235569,"Pavir.3KG291800","","","","","LOC_Os11g32670","GRF zinc finger family protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16201935,16217050,"Pavir.3KG292100","","AT4G13400","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os05g48230","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16217070,16229462,"Pavir.3KG292127","","AT4G13400","","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","LOC_Os05g48230","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16229768,16230340,"Pavir.3KG292154","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16195032,16201720,"Pavir.3KG292200","GO:0005525,GO:0003924","AT5G42080","ADL1,ADL1A,AG68,DL1,DRP1A,RSW9","dynamin-like protein","LOC_Os05g48240","dynamin family protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16169160,16173897,"Pavir.3KG292300","GO:0045017,GO:0004144","AT5G53390","","O-acyltransferase (WSD1-like) family protein","LOC_Os05g48260","wax synthase, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16141386,16146125,"Pavir.3KG292600","GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871","AT5G02370","","ATP binding microtubule motor family protein","LOC_Os04g30720","kinesin motor domain containing protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16136957,16139872,"Pavir.3KG292700","GO:0016021","AT3G61750","","Cytochrome b561/ferric reductase transmembrane with DOMON related domain","LOC_Os05g48270","auxin-responsive protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16122123,16131318,"Pavir.3KG292800","","AT4G20300","","Protein of unknown function (DUF1639)","LOC_Os01g48830","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16118548,16119133,"Pavir.3KG293000","","AT3G54740","","Protein of unknown function, DUF593","LOC_Os04g24610","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16120846,16122087,"Pavir.3KG293027","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16122543,16122923,"Pavir.3KG293054","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16090668,16092243,"Pavir.3KG293200","GO:0016021,GO:0005215","AT1G30840","ATPUP4,PUP4","purine permease 4","LOC_Os05g48300","purine permease, putative, expressed","OsPUP7 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16103222,16105502,"Pavir.3KG293227","GO:0016021,GO:0005215","AT1G30840","ATPUP4,PUP4","purine permease 4","LOC_Os05g48300","purine permease, putative, expressed","OsPUP7 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16088066,16089732,"Pavir.3KG293300","GO:0006508,GO:0004190","AT3G12700","","Eukaryotic aspartyl protease family protein","LOC_Os05g48330","aspartyl protease family protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16079246,16083319,"Pavir.3KG293400","GO:0006508,GO:0004190","AT3G12700","","Eukaryotic aspartyl protease family protein","LOC_Os05g48330","aspartyl protease family protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16065360,16071132,"Pavir.3KG295200","GO:0043248","AT3G15180","","ARM repeat superfamily protein","LOC_Os05g48340","proteasome-related, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16060576,16061768,"Pavir.3KG295400","","AT4G33690","","","LOC_Os07g11290","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16062656,16064648,"Pavir.3KG295427","","AT3G57062","","","LOC_Os12g16660","hypothetical protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16064307,16064532,"Pavir.3KG295454","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16053786,16056535,"Pavir.3KG295500","","AT1G28380","NSL1","MAC/Perforin domain-containing protein","LOC_Os05g48360","membrane attack complex component/perforin/complement C9, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16049420,16052690,"Pavir.3KG295600","","AT4G21700","","Protein of unknown function (DUF2921)","LOC_Os05g48370","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16043957,16048590,"Pavir.3KG295700","","AT1G53025","","Ubiquitin-conjugating enzyme family protein","LOC_Os05g48380","ubiquitin-conjugating enzyme domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16032490,16042120,"Pavir.3KG295800","","AT2G33770","ATUBC24,PHO2,UBC24","phosphate 2","LOC_Os05g48390","ubiquitin conjugating enzyme protein, putative, expressed","LTN1|OsPHO2 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16023915,16026751,"Pavir.3KG296000","GO:0005840","AT4G30930","NFD1","Ribosomal protein L21","LOC_Os05g48410","50S ribosomal protein L21, chloroplast precursor, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16030839,16031303,"Pavir.3KG296027","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16019848,16023073,"Pavir.3KG296100","","AT2G44970","","alpha/beta-Hydrolases superfamily protein","LOC_Os05g48416","lipase-related, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16018485,16019265,"Pavir.3KG296200","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16015484,16018400,"Pavir.3KG296300","","AT3G58660","","Ribosomal protein L1p/L10e family","LOC_Os05g48422","60S ribosomal protein-related, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16012713,16014438,"Pavir.3KG296500","","AT1G69750","ATCOX19-2,COX19-2","cytochrome c oxidase 19-2","LOC_Os02g20940","CHCH domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16007856,16011700,"Pavir.3KG296600","GO:0007165","AT4G28910","NINJA","novel interactor of JAZ","LOC_Os05g48500","expressed protein","OsNINJA1 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16005425,16007262,"Pavir.3KG296700","","AT5G19580","","glyoxal oxidase-related protein","LOC_Os05g48520","glyoxal oxidase-related, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",16002759,16004610,"Pavir.3KG296800","","","","","LOC_Os01g48530","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15997643,16000113,"Pavir.3KG296900","","AT2G20080","","","LOC_Os05g48570","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15966683,15968981,"Pavir.3KG297000","","AT5G11550","","ARM repeat superfamily protein","LOC_Os05g48580","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15976654,15977040,"Pavir.3KG297027","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15977169,15977618,"Pavir.3KG297054","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15957382,15961828,"Pavir.3KG297200","GO:0006355,GO:0005634","AT4G29080","IAA27,PAP2","phytochrome-associated protein 2","LOC_Os05g48590","OsIAA19 - Auxin-responsive Aux/IAA gene family member, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15943040,15946587,"Pavir.3KG297300","GO:0016020,GO:0015018","AT1G27600","I9H,IRX9-L","Nucleotide-diphospho-sugar transferases superfamily protein","LOC_Os05g48600","glycosyltransferase family 43 protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15928665,15938148,"Pavir.3KG297500","","AT1G79830","GC5","golgin candidate 5","LOC_Os05g48620","tRNA-binding arm, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15938636,15939659,"Pavir.3KG297527","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15921370,15924912,"Pavir.3KG297800","","AT1G76660","","","LOC_Os01g01390","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15927444,15928238,"Pavir.3KG297827","GO:0015979,GO:0009538,GO:0009522","AT1G52230","PSAH-2,PSAH2,PSI-H","photosystem I subunit H2","LOC_Os05g48630","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15928754,15929254,"Pavir.3KG297854","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15882128,15884895,"Pavir.3KG297900","GO:0005089","AT3G24620","ATROPGEF8,ROPGEF8","RHO guanyl-nucleotide exchange factor 8","LOC_Os05g48640","ATROPGEF7/ROPGEF7, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15880067,15881619,"Pavir.3KG298000","GO:0043565,GO:0006351","AT3G14880","","","LOC_Os05g48650","transcription factor HBP-1b, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15875167,15875421,"Pavir.3KG298100","","AT4G15960","","alpha/beta-Hydrolases superfamily protein","LOC_Os03g61360","hydrolase, alpha/beta fold family domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15874165,15874926,"Pavir.3KG298200","GO:0046872,GO:0030001","AT5G63530","ATFP3,FP3","farnesylated protein 3","LOC_Os03g05750","heavy-metal-associated domain-containing protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15856868,15857179,"Pavir.3KG298600","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15853363,15856111,"Pavir.3KG298700","GO:0006468,GO:0004672","AT4G18640","MRH1","Leucine-rich repeat protein kinase family protein","LOC_Os01g48390","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15841914,15845737,"Pavir.3KG298900","","AT1G53320","AtTLP7,TLP7","tubby like protein 7","LOC_Os05g48670","OsFBT10 - F-box and tubby domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15841092,15841791,"Pavir.3KG299000","","","","","LOC_Os05g48680","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15834165,15838107,"Pavir.3KG299300","","AT3G14180","","sequence-specific DNA binding transcription factors","LOC_Os05g48690","transcription factor like protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15823806,15827312,"Pavir.3KG299400","","AT1G16890","UBC13B,UBC36","ubiquitin-conjugating enzyme 36","LOC_Os01g48280","ubiquitin-conjugating enzyme, putative, expressed","OsUBC13 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15803734,15805785,"Pavir.3KG299500","GO:0055114,GO:0016491","AT1G78440","ATGA2OX1,GA2OX1","Arabidopsis thaliana gibberellin 2-oxidase 1","LOC_Os05g48700","gibberellin 2-beta-dioxygenase, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15787700,15788501,"Pavir.3KG299800","","","","","LOC_Os05g48730","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15766458,15767017,"Pavir.3KG300000","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15746950,15749968,"Pavir.3KG300100","","AT1G53000","KDSB","Nucleotide-diphospho-sugar transferases superfamily protein","LOC_Os05g48750","3-deoxy-manno-octulosonate cytidylyltransferase, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15733836,15737948,"Pavir.3KG300200","","AT4G28300","","Protein of unknown function (DUF1421)","LOC_Os05g48760","protein of unknown function DUF1421 domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15729583,15733025,"Pavir.3KG300300","","AT3G05700","","Drought-responsive family protein","LOC_Os05g48800","drought induced 19 protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15726820,15729298,"Pavir.3KG300400","","AT2G20560","","DNAJ heat shock family protein","LOC_Os05g48810","dnaJ domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15704434,15705951,"Pavir.3KG300600","","AT4G18425","","Protein of unknown function (DUF679)","LOC_Os05g48840","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15710595,15726554,"Pavir.3KG300627","GO:0006355,GO:0006351,GO:0003677","AT5G44180","","Homeodomain-like transcriptional regulator","LOC_Os05g48820","DDT, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15695198,15697081,"Pavir.3KG300700","GO:0006355,GO:0003677","AT4G28500","ANAC073,NAC073,SND2","NAC domain containing protein 73","LOC_Os05g48850","no apical meristem protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15703674,15704511,"Pavir.3KG300727","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15687454,15695239,"Pavir.3KG300800","GO:0005525,GO:0003924","AT5G46070","","Guanylate-binding family protein","LOC_Os02g20410","GTP binding protein, putative, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15690118,15690513,"Pavir.3KG300827","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15667931,15673040,"Pavir.3KG300900","GO:0003677,GO:0009725,GO:0006355,GO:0005634","AT2G33860","ARF3,ETT","Transcriptional factor B3 family protein / auxin-responsive factor AUX/IAA-related","LOC_Os05g48870","auxin response factor 15, putative, expressed","OsETTIN1|OsARF15 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15666610,15667283,"Pavir.3KG301000","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15664129,15666566,"Pavir.3KG301100","GO:0030915,GO:0019789,GO:0000724","AT3G15150","ATMMS21,HPY2,MMS21","RING/U-box superfamily protein","LOC_Os05g48880","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15661866,15662345,"Pavir.3KG301200","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15657994,15659060,"Pavir.3KG301300","","AT5G03170","ATFLA11,FLA11","FASCICLIN-like arabinogalactan-protein 11","LOC_Os01g47780","fasciclin domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15654075,15655603,"Pavir.3KG301400","","AT2G20520","FLA6","FASCICLIN-like arabinogalactan 6","LOC_Os05g48900","fasciclin domain containing protein, expressed",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15612169,15612876,"Pavir.3KG301500","","","","","","",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15599553,15604995,"Pavir.3KG301700","","AT5G44150","","","LOC_Os05g48940","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15607771,15608885,"Pavir.3KG301727","GO:0045454,GO:0015035,GO:0009055","AT1G28480","GRX480,roxy19","Thioredoxin superfamily protein","LOC_Os01g47760","OsGrx_I1 - glutaredoxin subgroup III, expressed","OsGRX6 "
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15597686,15599424,"Pavir.3KG301800","","AT5G44170","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","LOC_Os05g48950","expressed protein",NA
"Chr03K","3K@38",13323286,20786505,"PRM","Chr03K","phytozomev13","gene",15592609,15595367,"Pavir.3KG301900","GO:0046872,GO:0005634,GO:0003723","AT5G42820","ATU2AF35B,U2AF35B","Zinc finger C-x8-C-x5-C-x3-H type family protein","LOC_Os05g48960","splicing factor U2AF, putative, expressed",NA
